filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
pop.000002.wav,30000.0,0.31052202,0.09549661,0.1554687,0.007038313,1009.0709946643696,447780.3273605112,1666.528868541851,249598.6848374221,1890.8718994896478,2344657.1028839233,0.030293467613196595,0.0011866965208724174,-2.5683062e-06,0.025820563,1.1789153e-05,0.0013826906,92.28515625,-234.78406,6193.6655,123.94471,691.98627,21.889654,261.68814,48.916985,398.4751,19.773193,243.88773,18.698923,133.9746,6.259,129.8002,6.288516,132.40866,-0.7210649,65.061386,2.0457644,90.68882,-8.15562,76.561104,-3.1043339,42.23818,-9.465584,70.07368,-4.4590387,79.986084,-8.44168,43.09718,-8.037683,45.98475,-8.3023205,64.44742,-7.0960145,47.043137,-10.341812,59.239902,-5.494599,70.15536,pop
pop.000016.wav,30000.0,0.40792447,0.08848808,0.02783455,0.00022841072,1176.999490599437,559387.7103911517,1471.1053677509246,325636.17995144386,2237.419803961881,2584961.4175338414,0.053672766906927245,0.0029999927663377124,-1.3432515e-06,0.0005915559,-1.4387806e-06,0.00013059285,107.666015625,-356.59412,14931.762,172.01573,2298.914,-12.076368,266.48486,17.36791,722.61694,-0.434569,73.48553,5.469406,111.497,-2.0733144,68.19889,9.169665,45.06427,-6.121581,87.787575,2.9558804,61.562317,-5.7584276,50.894985,2.7360866,31.114025,1.660515,37.277237,2.7201648,21.439486,-0.43822104,37.542202,2.6477737,35.23536,-1.8504554,32.46689,-0.44934937,23.66152,-5.362649,29.14648,-2.828081,29.98518,pop
pop.000026.wav,30000.0,0.29438573,0.09831355,0.13876112,0.002553355,1378.074059040041,1225813.6088046774,1567.7275435491313,891262.4851297465,2754.825008616728,4980631.20119083,0.0546931688999613,0.003948919327608091,2.580213e-06,0.0152326785,-1.2811861e-06,0.0031784836,161.4990234375,-197.07721,9277.442,158.31209,3259.9875,-8.108686,1560.9021,17.405848,284.5454,14.941445,310.7532,1.5747554,226.72366,3.1273844,118.199936,-5.1170135,158.00545,-1.241419,146.17105,-2.7474952,102.728836,-8.283124,70.091896,-6.038011,81.90555,-6.88061,60.00768,-5.112721,68.215065,-11.5670595,49.76673,-6.713516,61.051327,-6.171777,94.4386,1.2876735,62.390747,-5.837021,104.30002,-2.1750057,64.33703,pop
pop.000005.wav,30000.0,0.30898976,0.09435208,0.21289228,0.013250041,1598.126972643442,710464.4879628116,1996.909290890056,372257.9604199682,3305.938342776461,3903458.135488759,0.0652875870743034,0.0021063714159995396,3.520556e-05,0.026482232,0.00017628213,0.019574141,99.38401442307692,-155.01938,11164.319,109.07539,1679.5596,12.245087,799.5463,24.256289,543.7427,8.351882,383.27527,20.875645,305.75345,-6.1103377,314.66977,6.3370204,171.48273,-8.951768,160.6104,6.783986,131.23178,-11.883761,146.45944,0.60979563,120.17421,-8.312976,115.95891,-1.3851529,96.747475,-8.3833685,102.8106,-2.7541544,96.60148,-11.858474,113.29518,3.295011,122.778275,-8.282381,117.76579,-1.4742657,173.47322,pop
pop.000015.wav,30000.0,0.3529408,0.08951148,0.22628468,0.0069661504,1162.8334727145566,606364.2974895126,1362.152254562408,620589.682786189,2359.5690653420083,3025181.2722303867,0.0484959274622678,0.001041139423413571,9.567629e-06,0.03720605,-3.1866919e-06,0.009930359,151.99908088235293,-145.26628,8910.989,170.90685,2812.1257,-1.9264724,867.13855,13.755919,728.7609,8.826626,388.39285,5.935473,272.17554,0.5011353,214.28146,2.2073374,157.23885,0.19611314,161.65434,5.00436,112.49874,-1.3241123,90.785706,4.3026357,82.245026,-1.1637853,69.88413,2.919539,90.1316,-0.6892033,73.086334,1.2465478,60.053085,-3.1025991,47.50903,1.876192,48.290485,-3.8465931,77.83683,-1.8137933,64.22481,pop
pop.000032.wav,30000.0,0.26042384,0.08823594,0.14511444,0.0054971734,1655.269558829466,891202.9016318753,1815.6128141825345,532561.4034217782,3209.797257461784,4344129.116187827,0.07372706741002322,0.002253450280244598,6.638179e-07,0.018660318,-9.388876e-06,0.0035966549,78.30255681818181,-165.25897,6981.069,128.50067,2292.133,-14.183509,824.40674,11.143334,583.0008,-0.5660866,264.43127,-9.13264,203.57977,-9.530738,156.85689,-0.54913425,140.21553,-16.710917,138.43541,-2.7891905,143.42949,-15.062472,126.31502,-7.5829835,99.85307,-15.203055,78.62104,-7.3038816,111.308174,-13.743123,80.547844,-1.7779503,82.99092,-10.328808,77.67045,-1.6821177,94.63216,-6.4933515,69.35325,-4.2015853,77.81995,pop
pop.000010.wav,30000.0,0.33912727,0.0999797,0.23305859,0.021616464,2453.6719976641193,1514900.6924675119,2415.1707007096156,548874.4891834947,5235.485008405089,6256526.137556039,0.10351486914667182,0.008043985248147891,-1.2018837e-05,0.041286685,0.0001441537,0.022507174,95.703125,-94.80547,10366.241,85.67109,1904.9133,-3.4100482,1139.1322,17.32677,508.38516,2.386722,306.4565,0.7705233,240.23488,-6.93793,200.2402,-2.4367146,170.20143,-12.310727,144.58115,5.41402,120.12279,-5.194275,86.97405,9.366843,89.211914,-4.4102755,178.9714,0.78446704,147.13527,-9.057413,110.941246,1.0140367,79.0397,-7.1378055,64.30304,2.176965,59.316456,-8.133188,77.82439,1.3432689,63.31094,pop
pop.000006.wav,30000.0,0.41424146,0.099686764,0.050064936,0.0013109007,1399.018645222348,803875.2723351644,1635.461961381318,501198.6048519666,2809.4496783088234,3591474.452781571,0.06217611684887771,0.0023359135099648826,-1.5542528e-05,0.0012032591,1.7281078e-05,0.0014843713,92.28515625,-301.28342,12558.834,125.546684,2422.933,-4.58423,1233.1626,27.217375,617.0414,5.5864854,280.89166,5.516326,431.88937,-0.962517,186.97426,-3.4350095,294.84912,-8.748947,107.35175,2.9290037,174.14374,-3.6254258,138.03677,-0.35467982,110.84968,-10.275476,84.037285,-5.135195,186.88336,-6.27738,70.02352,1.2184979,100.352196,-4.243624,86.385544,4.113421,63.25088,-0.5649527,80.93593,0.33899388,44.987797,pop
pop.000022.wav,30000.0,0.30950153,0.08694872,0.10931984,0.0017373086,1670.8121532829616,610493.3238042339,1834.2263171051181,431621.8919409161,3367.4463041795666,2504498.1039714147,0.08262421693595201,0.002501972247983852,9.185405e-07,0.009497625,2.1399665e-05,0.0014521789,143.5546875,-178.62082,4610.779,138.17342,1673.0757,-19.801474,960.24634,28.745462,589.44147,7.758686,267.77005,-0.5117346,311.58377,11.784223,199.78513,6.447857,149.74252,-6.306017,198.53983,10.395366,185.44637,-13.28557,79.040825,-0.520516,106.43066,-0.94467795,99.83341,-8.95505,90.01247,-0.8604102,89.1641,-0.27374947,100.92586,-12.267711,93.59563,2.505074,103.34375,-11.649502,157.78963,-5.5503697,137.49951,pop
pop.000007.wav,30000.0,0.41060266,0.1018433,0.26621276,0.024744403,1840.3063107270982,1118485.6457682007,2135.391914936937,536098.7996431268,3949.451118209414,5706256.348430091,0.062049133489744585,0.0019858432284978684,-5.811833e-06,0.03016563,-1.5020279e-05,0.04566871,107.666015625,-114.777016,14538.778,104.9115,1861.7769,8.226772,877.23846,16.743092,353.47687,-0.79722637,266.16553,15.846666,204.60864,2.9159594,196.53427,7.129379,170.27634,-0.9424797,210.05385,9.577219,168.37292,-3.182448,94.23146,4.8662734,105.6992,-2.9402733,158.70833,5.853202,80.3121,-4.1396146,105.068146,5.5603247,70.27838,0.541627,85.553085,6.097265,86.69654,-4.560478,101.0766,1.708848,104.06657,pop
pop.000018.wav,30000.0,0.32889295,0.093375556,0.17626734,0.020101527,1831.3652455312554,973653.5549962657,1914.4090126080534,734845.883145485,3665.4695020740614,5128684.998441081,0.08895977953270123,0.003420310961761281,4.366693e-05,0.028416235,4.10685e-05,0.012629442,123.046875,-143.6183,15997.435,109.18766,1784.8668,-10.197278,626.1652,-4.1052637,568.7532,1.1120653,201.95354,4.406613,227.3664,-10.113844,188.05722,-4.2648277,286.72232,-19.47849,168.0136,-0.27762455,147.73073,-4.569452,164.21783,-2.543644,120.92655,-13.024015,97.04392,-6.708109,109.65826,-10.032702,74.8024,-2.050803,104.11674,-10.664757,70.92485,0.42046645,80.701324,-8.635747,50.72978,-1.2549834,82.9215,pop
pop.000001.wav,30000.0,0.38203353,0.0916841,0.26902926,0.018620359,2237.5986195783507,607967.8884478258,2409.257533009283,228059.0636324084,4905.803668609714,2863129.955651705,0.09067518866099071,0.0038133652715803003,2.077632e-05,0.02235865,6.5644e-05,0.041237846,117.45383522727273,-72.24388,3236.0027,85.77672,945.8153,-11.014454,1415.9716,20.362326,407.44543,2.5739834,459.47137,20.53855,206.21338,-9.007521,226.10577,3.01107,165.53615,-3.099229,170.6055,12.470749,197.9218,-9.533584,86.48377,6.8483205,111.09745,-5.0733237,84.3912,2.160406,91.52413,-8.02518,76.183945,0.8058969,108.41865,-4.8917046,96.09511,7.09388,99.183556,0.8461052,158.0792,11.500873,184.20053,pop
pop.000004.wav,30000.0,0.34683576,0.08250329,0.17005908,0.009839563,2382.7312701840174,284946.50641759444,2169.399001086674,102141.7634455931,4662.5968059150055,905932.2813003022,0.13864542013351394,0.0025833195959876457,-1.444402e-05,0.02124754,6.350564e-05,0.008628321,99.38401442307692,-75.5168,3371.0264,80.20833,586.09174,-25.278456,489.08698,36.817337,163.58243,-12.136692,157.72433,13.859608,118.95999,-9.593138,98.34327,0.6549112,101.616325,-7.6823716,89.13178,2.3720067,94.77327,-6.6998997,70.42235,4.06303,63.29518,-6.6088915,67.95423,3.5070407,98.363365,-8.660567,59.798557,3.7426984,82.797615,-4.583395,95.39581,8.244189,95.86746,-1.8632697,88.449936,6.040917,84.740776,pop
pop.000033.wav,30000.0,0.43719798,0.095596,0.1911463,0.01695957,2278.6116435104655,727364.7941379859,2295.8477637482288,231550.84653081853,4725.338093193692,2842773.672391325,0.10334971519446594,0.004000536029025003,-1.5229958e-05,0.012913066,-2.6662643e-05,0.027814018,89.10290948275862,-107.778725,10410.59,85.77175,1148.2544,-13.465316,588.3203,34.572163,412.2544,5.639965,289.50763,14.087441,197.35425,-2.0071142,151.99304,6.5423956,129.4215,-0.48504373,91.9609,5.165846,104.16675,-2.8565829,87.31129,4.680969,88.35779,-10.893783,95.07368,0.8776823,95.78328,-11.180614,79.03302,5.9928412,89.40153,-4.8500857,61.54474,2.654016,65.209305,-5.0609994,70.38627,1.2928065,60.49387,pop
pop.000017.wav,30000.0,0.3940477,0.10032331,0.17187138,0.010273199,1538.6243075563013,691698.6181425696,2047.1141748405935,327795.0813420994,3234.4221085586782,3635302.294057493,0.053464151388351394,0.002183221619578394,-3.617709e-05,0.015045343,-0.00014453041,0.012877122,86.1328125,-163.33429,5825.734,119.69604,1103.8151,11.715149,359.32343,33.18621,202.92973,8.923884,109.02305,15.068838,233.53874,5.9035416,106.54835,4.6940966,112.324585,2.1635497,69.33205,12.493265,69.378845,-6.441343,91.963745,3.7283943,93.19692,-6.10778,63.085564,8.482187,84.54627,-7.6579113,80.48295,0.63089025,53.290787,-8.755087,83.930786,1.60046,58.616524,-6.866034,85.71664,4.386517,89.6461,pop
pop.000013.wav,30000.0,0.32789132,0.09473241,0.22174507,0.019131025,2095.771598936081,615462.8047325533,2162.0529118844875,410836.5518014401,4391.748443697998,3307247.3792536426,0.09328515020317338,0.004227236517584324,-2.8728548e-06,0.033516344,-8.996783e-05,0.018346207,117.45383522727273,-116.44587,20717.615,89.31082,1408.9209,-10.616136,1841.3132,11.0820875,484.80438,-12.598168,206.03928,7.7878766,207.99603,-7.7959137,260.968,10.253935,162.38579,-6.8619647,103.925156,4.202259,88.86664,-5.4451914,74.630936,1.8477664,67.52269,-5.8670716,92.675415,2.9977787,73.98546,-0.79560846,85.0006,3.3959885,41.46972,-4.8305383,94.78029,1.6101747,54.980698,-11.23948,114.578636,-0.08493403,54.092796,pop
pop.000023.wav,30000.0,0.4008577,0.09063598,0.2179924,0.013538646,1504.8862152726285,1052760.3743348583,1800.0476286387818,734185.3698742309,3100.0229212521767,5550702.817990947,0.05871355275251548,0.0022636702227031894,1.0760131e-05,0.043331534,-5.6388497e-05,0.008320116,99.38401442307692,-143.76918,11270.858,130.59744,2087.6982,23.524424,1016.55145,14.320225,396.71875,-8.54062,399.14285,-0.04800727,311.171,-7.6882625,157.17354,-0.63599086,290.90155,-14.84088,162.81209,-4.1723347,195.56284,-14.557553,101.92843,-8.193509,222.50336,-13.125873,99.18745,-5.444869,132.67044,-9.943026,100.75856,-3.01916,127.760765,-16.347668,128.44229,-2.1495872,105.729645,-9.948755,77.368805,1.3224525,81.62442,pop
pop.000025.wav,30000.0,0.36649746,0.08209066,0.17384045,0.0051257103,1513.6334965915407,360388.4847442814,1633.5582804311616,383170.52156391257,2909.090742459607,1774499.398166601,0.07185066152283281,0.0006445850879358139,1.2346517e-05,0.022910174,-3.688482e-05,0.0047284383,129.19921875,-105.543175,6291.0015,151.38528,1715.6144,-30.50553,684.0881,21.262121,246.0342,2.6914833,183.15826,3.9586816,188.48482,-6.496165,77.64849,6.594007,143.14485,-4.9918513,59.543797,-3.6370845,59.236618,-8.657604,60.64599,-3.5357957,73.9413,-5.555513,68.32284,-2.406906,88.44432,-13.722256,69.34921,3.2628465,97.20912,-7.1552505,35.466652,2.2042933,79.65038,-6.3492656,108.06514,1.6057239,56.641182,pop
pop.000029.wav,30000.0,0.34375703,0.098390564,0.13081957,0.0049442668,1867.5391045549702,656116.9295922195,2132.494458601058,298138.4773479363,3870.2432638351393,3335359.3751766053,0.0716409122242647,0.003771030521310324,7.805349e-05,0.014750664,-1.6147967e-05,0.0037406068,86.1328125,-161.57689,5828.4155,104.5797,1021.32275,-12.926709,699.5659,16.542557,383.0271,-4.411334,326.60358,6.565697,243.40442,0.1349835,202.82965,6.5806623,184.79184,-4.1425,117.802925,5.822182,160.50716,-0.92834,117.83924,7.3596373,111.759094,-0.6774017,90.090004,1.7469925,93.54179,-4.0498304,81.23122,2.7481093,118.31826,-8.461482,80.81189,8.21131,86.68104,-9.286701,87.43029,3.0941348,86.37557,pop
pop.000012.wav,30000.0,0.33043033,0.0933429,0.29551205,0.02182974,1890.8002591034522,679693.8877377717,2158.3465225785985,399974.8808903787,3943.926151618131,3580585.4819702026,0.07878183654218267,0.004195747368152605,-1.8451414e-05,0.05452753,-0.0015722525,0.03014939,172.265625,-87.498245,13542.924,106.25808,2482.9854,-0.85501826,1072.0724,18.267593,256.4986,2.4449017,205.24081,3.013044,303.70395,-7.8138986,191.47592,9.356224,131.05392,-7.0533957,95.57291,1.9554683,97.31465,-7.782782,104.58327,1.3089663,121.0513,-4.890496,82.61651,5.801907,97.061195,-3.5983195,121.70338,6.4840546,92.6146,0.16473332,100.82071,6.3125463,92.02206,-7.159736,110.54138,-0.6335539,110.05642,pop
pop.000020.wav,30000.0,0.45489952,0.09882442,0.21269545,0.016975695,2066.215864161268,840034.0998872118,2306.7743995889223,285676.90529019496,4489.389519942434,3359789.3166711293,0.08030714855843653,0.004781573505521543,2.3266448e-05,0.018571943,5.4749355e-05,0.027378593,107.666015625,-113.52044,9439.64,92.61233,1568.621,-1.6799985,565.7169,37.27855,416.70236,7.746594,223.10432,12.563493,281.4938,-0.25963175,151.40494,7.743309,142.10152,-2.6757064,140.79369,6.5466723,128.53624,-6.7562466,102.78269,2.8534324,68.46147,-3.8689094,87.59534,3.1773682,60.404522,-3.5264187,62.830574,2.9571471,57.14851,-1.7126862,113.001854,5.4302645,97.7974,-1.9957912,102.44425,6.4144874,92.97608,pop
pop.000008.wav,30000.0,0.291358,0.0944105,0.1336173,0.004376279,2509.9289527876354,1625753.6150927134,2506.082467272309,1192654.1860070992,5691.565583881579,8513662.088900022,0.10507079322271672,0.006123804970182444,6.183513e-06,0.015750384,-2.6496578e-05,0.0028333177,172.265625,-156.93661,10699.386,99.66658,2943.1555,14.835338,668.6088,5.7443056,1248.9373,0.4284271,265.46826,4.080508,254.74385,-3.4837027,189.88148,-3.4812276,257.81955,-3.8156514,182.71507,4.1551976,208.92476,-7.1481705,90.7222,2.5195382,123.1503,-12.132563,115.34501,6.597592,88.43921,-5.437741,78.38429,5.203084,54.92178,-7.3612804,128.07329,6.361719,72.80227,-7.359538,88.40246,0.9917459,62.924416,pop
pop.000014.wav,30000.0,0.20762812,0.086686544,0.06381229,0.0024552718,1150.0670489584681,591538.2068967816,1625.2291261414596,331426.83958087803,1972.1297414679277,3242330.3599002413,0.049941874879063465,0.0016289043374124157,2.6625573e-06,0.005609757,1.531229e-05,0.00028198815,161.4990234375,-338.16586,14313.807,138.3475,1768.7163,39.297607,801.5589,23.662472,300.71487,2.7684977,185.36778,2.225028,89.11258,0.72789013,79.88991,-0.44699067,147.03853,-17.735262,174.81573,-7.798944,145.6614,-3.5021057,86.649254,-4.863087,57.018635,-4.9195414,138.55226,-6.784238,55.70195,-1.8778522,127.33773,6.5867267,150.4599,-2.5894976,213.93631,1.8875067,163.01175,0.36696717,114.25889,-4.6428914,106.16971,pop
reggae.000001.wav,30000.0,0.29777455,0.088185795,0.11430881,0.0013368862,1625.1871616733447,777760.1554888651,1916.1645534648055,658900.3997853915,3438.2208762154123,4602031.698216803,0.07270024066369969,0.0019047261009992932,4.7095127e-06,0.012513531,-9.072243e-06,0.00052602316,103.359375,-190.62054,6800.763,133.75694,2382.0784,9.619856,1587.0087,26.290169,337.232,-4.649529,140.51175,-1.7971184,126.484215,-12.099357,118.17545,-10.672531,154.14609,-15.5262375,59.635853,4.0764146,192.1846,-10.860907,129.75648,-3.9932873,59.047226,-12.970803,61.55881,-7.6621714,58.378223,-14.336899,55.29046,-12.36888,89.29203,-13.943258,53.651176,-4.6432643,116.816246,-8.285141,81.418816,-2.5932431,130.68367,reggae
reggae.000000.wav,30000.0,0.30473316,0.09827066,0.13611592,0.010335403,1832.6546366169564,874166.6157854515,2223.502380315898,410463.6324657414,3917.726310044988,5165266.024441603,0.07172745743034056,0.005016327737273056,5.6250333e-06,0.010107488,2.124407e-05,0.013710173,161.4990234375,-201.68549,12521.799,95.46995,988.9102,8.813058,794.0794,26.120567,262.59683,15.182881,209.00034,-5.421476,330.54776,14.967344,193.20073,1.8145325,154.29182,-27.470444,423.25006,14.15924,213.8485,-12.801982,141.38858,3.4059453,176.34106,-1.6721449,93.959,-5.876995,87.643585,-3.2901733,88.14886,4.0272117,91.8869,-12.954246,81.01778,5.7100863,161.34128,-9.044496,76.30531,0.17623958,83.8646,reggae
reggae.000003.wav,30000.0,0.28105408,0.09120663,0.15233415,0.008738442,1740.743756259505,1299209.2383014814,1726.322701904356,595339.8127084415,3292.780089009288,4229174.106704238,0.08295263520704334,0.005109829338259001,3.442374e-05,0.022197904,-5.1949915e-05,0.0043771593,86.1328125,-176.2386,8853.515,122.968796,2918.5813,-21.310339,778.385,8.135929,277.83795,5.4733987,679.3076,-3.704444,287.9308,-2.2184808,216.86842,1.5119627,361.6398,-9.415205,289.07666,11.357508,157.36214,-8.525608,338.62054,0.74036103,122.334496,-11.479081,167.0044,2.0900133,95.585495,-10.2249365,132.14162,-3.886972,115.41752,-9.619806,119.794266,-3.890959,180.06396,-6.184254,111.82751,2.6049602,176.57335,reggae
reggae.000002.wav,30000.0,0.31783083,0.09819511,0.10240722,0.003740576,873.7494025299015,420227.4455726156,1484.1958441697727,611484.5127139488,1612.5569157556115,3255792.7302145264,0.02823830241389319,0.0004266471968726057,1.6723327e-05,0.005946799,-2.399732e-05,0.004925691,112.34714673913044,-328.73044,10712.426,128.21564,1327.0254,57.029522,902.7897,38.62795,279.64185,15.462676,210.13231,6.4894595,224.86714,1.1468205,158.94196,-2.4153273,86.44172,-4.419079,90.00801,-0.69370294,185.26534,-10.88534,92.55884,-5.3032637,111.22489,-11.411357,72.40157,-4.2471743,95.37896,-8.938381,85.52025,-2.214537,76.69432,-1.4234914,97.71002,4.2230253,130.66551,-0.8765212,90.19655,-0.62337303,97.04405,reggae
rock.000000.wav,30000.0,0.38410982,0.0925516,0.23802783,0.0088747805,2390.7990894645277,485842.0338231754,2059.930956637977,227845.61838054453,4514.356035639996,1716554.2534553336,0.13457892922794118,0.003593565716028778,2.0536441e-05,0.031557333,-3.8147253e-05,0.016145818,123.046875,-48.09445,5829.68,90.89017,1118.3452,-45.098785,580.0295,49.185993,427.02728,1.0399452,245.954,5.747579,130.06235,-5.1189528,130.98038,5.5353785,124.61287,0.076738484,86.423676,0.4300198,103.974915,-8.337382,99.5793,9.787418,198.71626,-13.049596,133.82536,6.018153,153.85529,-14.115666,85.89536,4.9074264,72.47806,-8.922637,50.875023,-7.2391624,62.261055,-6.9717665,68.689705,-4.599199,76.28798,rock
